Time measurement,Displacement,Primary force measurement
(s),(mm),(N)
"21.62000","71.98367","461.86719"
"21.64000","72.05045","461.85962"
"21.66000","72.11694","461.81326"
"21.68000","72.18363","461.70798"
"21.70000","72.25046","461.73224"
"21.72000","72.31699","461.75626"
"21.74000","72.38355","461.55652"
"21.76000","72.45042","461.49750"
"21.78000","72.51700","461.36407"
"21.80000","72.58355","461.21933"
"21.82000","72.65038","461.10532"
"21.84000","72.71708","460.94199"
"21.86000","72.78355","460.83755"
"21.88000","72.85035","460.74139"
"21.90000","72.91708","460.56757"
"21.92000","72.98356","460.62302"
"21.94000","73.05029","460.84784"
"21.96000","73.11710","460.75281"
"21.98000","73.18360","460.50455"
"22.00000","73.25026","460.60635"
"22.02000","73.31709","460.48773"
"22.04000","73.38366","460.38791"
"22.06000","73.45023","460.06757"
"22.08000","73.51710","459.92682"
"22.10000","73.58371","459.70007"
"22.12000","73.65022","459.77438"
"22.14000","73.71706","459.74911"
"22.16000","73.78375","459.68112"
"22.18000","73.85022","459.67847"
"22.20000","73.91698","459.34073"
"22.22000","73.98374","459.46677"
"22.24000","74.05023","459.33469"
"22.26000","74.11694","459.00967"
"22.28000","74.18381","459.10669"
"22.30000","74.25031","458.99655"
"22.32000","74.31694","458.85715"
"22.34000","74.38377","458.72467"
"22.36000","74.45035","458.75443"
"22.38000","74.51689","458.79263"
"22.40000","74.58373","458.72800"
"22.42000","74.65037","458.62314"
"22.44000","74.71688","458.21750"
"22.46000","74.78369","458.11337"
"22.48000","74.85042","458.14893"
"22.50000","74.91687","458.04959"
"22.52000","74.98362","458.12064"
"22.54000","75.05042","457.84778"
"22.56000","75.11694","457.76343"
"22.58000","75.18363","457.58392"
"22.60000","75.25049","457.49680"
"22.62000","75.31701","457.62012"
"22.64000","75.38361","457.51562"
"22.66000","75.45042","457.43915"
"22.68000","75.51701","457.22266"
"22.70000","75.58353","457.19580"
"22.72000","75.65038","457.04953"
"22.74000","75.71707","456.74554"
"22.76000","75.78357","456.59888"
"22.78000","75.85036","456.70178"
"22.80000","75.91710","456.72516"
"22.82000","75.98358","456.56186"
"22.84000","76.05030","456.61456"
"22.86000","76.11712","456.37363"
"22.88000","76.18361","456.23608"
"22.90000","76.25025","456.12427"
"22.92000","76.31711","455.74695"
"22.94000","76.38367","455.82721"
"22.96000","76.45023","455.64679"
"22.98000","76.51708","455.54819"
"23.00000","76.58370","455.56104"
"23.02000","76.65023","455.68152"
"23.04000","76.71709","455.66986"
"23.06000","76.78379","455.47559"
"23.08000","76.85023","455.22964"
"23.10000","76.91699","455.13556"
"23.12000","76.98373","455.04724"
"23.14000","77.05023","455.11014"
"23.16000","77.11691","455.20691"
"23.18000","77.18378","454.99280"
"23.20000","77.25029","454.70920"
"23.22000","77.31694","454.57407"
"23.24000","77.38380","454.76273"
"23.26000","77.45038","454.74213"
"23.28000","77.51689","454.49887"
"23.30000","77.58373","454.25330"
"23.32000","77.65034","454.21805"
"23.34000","77.71685","454.21826"
"23.36000","77.78367","453.91391"
"23.38000","77.85042","453.77551"
"23.40000","77.91689","453.73151"
"23.42000","77.98367","453.64828"
"23.44000","78.05045","453.58035"
"23.46000","78.11694","453.55209"
"23.48000","78.18361","453.49844"
"23.50000","78.25047","453.56158"
"23.52000","78.31699","453.02637"
"23.54000","78.38359","453.04739"
"23.56000","78.45040","453.01974"
"23.58000","78.51699","452.98468"
"23.60000","78.58350","452.85364"
"23.62000","78.65037","452.80154"
"23.64000","78.71705","452.74826"
"23.66000","78.78355","452.52893"
"23.68000","78.85035","452.32541"
"23.70000","78.91712","452.30472"
"23.72000","78.98361","452.28302"
"23.74000","79.05033","452.14841"
"23.76000","79.11711","451.92892"
"23.78000","79.18361","451.68369"
"23.80000","79.25024","451.77057"
"23.82000","79.31712","451.73383"
"23.84000","79.38367","451.87390"
"23.86000","79.45023","451.61533"
"23.88000","79.51708","451.43686"
"23.90000","79.58372","451.49722"
"23.92000","79.65022","451.49136"
"23.94000","79.71706","451.27045"
"23.96000","79.78375","451.00107"
"23.98000","79.85024","451.00162"
"24.00000","79.91700","451.01685"
"24.02000","79.98379","450.98624"
"24.04000","80.05025","450.98904"
"24.06000","80.11696","450.95981"
"24.08000","80.18377","450.67175"
"24.10000","80.25028","450.34546"
"24.12000","80.31691","450.32230"
"24.14000","80.38377","450.22028"
"24.16000","80.45033","449.89685"
"24.18000","80.51689","449.87820"
"24.20000","80.58377","449.93600"
"24.22000","80.65042","449.88794"
"24.24000","80.71690","449.46255"
"24.26000","80.78371","449.60571"
"24.28000","80.85043","449.63388"
"24.30000","80.91689","449.48477"
"24.32000","80.98363","449.33292"
"24.34000","81.05039","449.19629"
"24.36000","81.11687","449.06009"
"24.38000","81.18356","448.86136"
"24.40000","81.25042","448.60892"
"24.42000","81.31696","448.52924"
"24.44000","81.38358","448.42227"
"24.46000","81.45045","448.53116"
"24.48000","81.51706","448.65729"
"24.50000","81.58359","448.78046"
"24.52000","81.65043","448.65622"
"24.54000","81.71706","448.40317"
"24.56000","81.78355","448.24445"
"24.58000","81.85035","447.99200"
"24.60000","81.91711","447.80783"
"24.62000","81.98357","447.80756"
"24.64000","82.05031","447.51572"
"24.66000","82.11711","447.41708"
"24.68000","82.18364","447.45123"
"24.70000","82.25028","447.38553"
"24.72000","82.31713","447.19403"
"24.74000","82.38365","447.04401"
"24.76000","82.45023","446.93048"
"24.78000","82.51707","446.91678"
"24.80000","82.58370","446.79898"
"24.82000","82.65019","446.72644"
"24.84000","82.71703","446.66403"
"24.86000","82.78372","446.70062"
"24.88000","82.85023","446.73676"
"24.90000","82.91701","446.64465"
"24.92000","82.98380","446.57321"
"24.94000","83.05025","446.54776"
"24.96000","83.11697","446.41043"
"24.98000","83.18378","446.08105"
"25.00000","83.25030","445.84247"
"25.02000","83.31690","445.72940"
"25.04000","83.38375","445.63556"
"25.06000","83.45031","445.72189"
"25.08000","83.51687","445.82510"
"25.10000","83.58371","445.58374"
"25.12000","83.65039","445.37442"
"25.14000","83.71689","445.29507"
"25.16000","83.78371","445.21265"
"25.18000","83.85043","444.92819"
"25.20000","83.91690","444.81354"
"25.22000","83.98365","444.74936"
"25.24000","84.05045","444.81989"
"25.26000","84.11693","444.97150"
"25.28000","84.18361","444.88684"
"25.30000","84.25043","444.67746"
"25.32000","84.31695","444.35760"
"25.34000","84.38356","444.15836"
"25.36000","84.45044","444.09796"
"25.38000","84.51704","444.09674"
"25.40000","84.58358","443.89609"
"25.42000","84.65043","443.49512"
"25.44000","84.71711","443.55948"
"25.46000","84.78358","443.67822"
"25.48000","84.85036","443.65662"
"25.50000","84.91708","443.64719"
"25.52000","84.98356","443.44968"
"25.54000","85.05030","443.39835"
"25.56000","85.11713","443.31705"
"25.58000","85.18362","443.27945"
"25.60000","85.25027","443.17316"
"25.62000","85.31709","443.01511"
"25.64000","85.38364","442.74548"
"25.66000","85.45020","442.74341"
"25.68000","85.51707","442.53195"
"25.70000","85.58369","442.41110"
"25.72000","85.65020","442.67877"
"25.74000","85.71704","442.56439"
"25.76000","85.78374","442.05136"
"25.78000","85.85021","442.16470"
"25.80000","85.91699","442.09320"
"25.82000","85.98378","441.87555"
"25.84000","86.05025","441.93301"
"25.86000","86.11695","441.97012"
"25.88000","86.18377","441.97021"
"25.90000","86.25028","441.88644"
"25.92000","86.31692","441.72766"
"25.94000","86.38377","441.67447"
"25.96000","86.45034","441.52396"
"25.98000","86.51688","441.27045"
"26.00000","86.58373","441.18939"
"26.02000","86.65040","441.18610"
"26.04000","86.71690","440.98962"
